id,k,v,type
574128433.0,oneway,True,tag
574128434.0,highway,service,tag
574128434.0,oneway,True,tag
574128435.0,highway,service,tag
574128436.0,highway,service,tag
574128437.0,highway,service,tag
574128438.0,highway,service,tag
574128439.0,highway,service,tag
574128440.0,highway,service,tag
574128440.0,service,parking_aisle,tag
574128441.0,highway,service,tag
574128442.0,highway,service,tag
574128443.0,highway,service,tag
574128443.0,oneway,True,tag
574128444.0,highway,service,tag
574128445.0,highway,service,tag
574128445.0,oneway,True,tag
574128446.0,highway,service,tag
574128446.0,oneway,True,tag
574128447.0,highway,service,tag
574128447.0,oneway,True,tag
574128448.0,highway,service,tag
574128449.0,highway,service,tag
574128450.0,highway,service,tag
574128450.0,service,parking_aisle,tag
574128451.0,highway,service,tag
574128451.0,service,parking_aisle,tag
574128452.0,highway,service,tag
574128452.0,service,parking_aisle,tag
574128453.0,highway,service,tag
574128454.0,highway,service,tag
574128455.0,highway,service,tag
574128455.0,service,parking_aisle,tag
574128456.0,highway,service,tag
574128456.0,service,parking_aisle,tag
574128457.0,highway,service,tag
574128458.0,highway,service,tag
574128458.0,oneway,True,tag
574128458.0,service,parking_aisle,tag
574128459.0,highway,service,tag
574128459.0,oneway,True,tag
574128459.0,service,parking_aisle,tag
574128460.0,highway,service,tag
574128460.0,oneway,True,tag
574128460.0,service,parking_aisle,tag
574128461.0,highway,service,tag
574128461.0,oneway,True,tag
574128461.0,service,parking_aisle,tag
574128462.0,highway,service,tag
574128462.0,oneway,True,tag
574128462.0,service,parking_aisle,tag
574128463.0,highway,service,tag
574128464.0,highway,service,tag
574128465.0,highway,service,tag
574128466.0,highway,service,tag
574128467.0,highway,service,tag
574128468.0,highway,service,tag
574128469.0,highway,service,tag
574128470.0,highway,service,tag
574128471.0,highway,service,tag
574128472.0,highway,service,tag
574128473.0,highway,service,tag
574128474.0,highway,service,tag
574128475.0,highway,service,tag
574128476.0,highway,service,tag
574128477.0,highway,service,tag
574128478.0,highway,service,tag
574128481.0,highway,service,tag
574128482.0,highway,service,tag
574128483.0,highway,service,tag
574128484.0,highway,service,tag
574128485.0,highway,service,tag
574128486.0,highway,service,tag
574128487.0,highway,service,tag
574128488.0,highway,service,tag
574128489.0,highway,service,tag
574128490.0,highway,service,tag
574128491.0,highway,service,tag
574128492.0,highway,service,tag
574128493.0,highway,service,tag
574128494.0,highway,service,tag
574128495.0,highway,service,tag
574128496.0,highway,service,tag
574128497.0,highway,service,tag
574128498.0,highway,service,tag
574128499.0,highway,service,tag
574128499.0,oneway,True,tag
574128500.0,highway,service,tag
574128500.0,oneway,True,tag
574128501.0,highway,service,tag
574128501.0,oneway,True,tag
574128502.0,highway,service,tag
574128502.0,oneway,True,tag
574128503.0,highway,service,tag
574128503.0,oneway,True,tag
574128504.0,highway,service,tag
574128505.0,highway,service,tag
574128505.0,oneway,True,tag
574128506.0,highway,service,tag
574128506.0,oneway,True,tag
574128508.0,highway,service,tag
574128508.0,oneway,True,tag
574128509.0,highway,service,tag
574128510.0,highway,service,tag
574128511.0,highway,service,tag
574128512.0,highway,service,tag
574128513.0,highway,service,tag
574128514.0,highway,service,tag
574128515.0,highway,service,tag
574128516.0,highway,service,tag
574128517.0,highway,service,tag
574128517.0,oneway,True,tag
574128518.0,highway,service,tag
574128519.0,highway,service,tag
574128519.0,service,parking_aisle,tag
574128520.0,highway,service,tag
574128521.0,highway,service,tag
574128522.0,highway,service,tag
574128523.0,highway,service,tag
574128523.0,service,parking_aisle,tag
574128524.0,highway,service,tag
574128525.0,highway,service,tag
574128525.0,service,parking_aisle,tag
574128526.0,highway,service,tag
574128527.0,highway,service,tag
574128529.0,highway,service,tag
574128530.0,highway,service,tag
574128532.0,highway,service,tag
574128532.0,service,parking_aisle,tag
574128535.0,highway,service,tag
574128536.0,highway,service,tag
574128536.0,service,parking_aisle,tag
574128537.0,highway,service,tag
574128537.0,service,parking_aisle,tag
574128538.0,highway,service,tag
574128538.0,service,parking_aisle,tag
574128539.0,highway,service,tag
574128539.0,service,parking_aisle,tag
574128540.0,highway,service,tag
574128540.0,service,parking_aisle,tag
574128541.0,highway,service,tag
574128541.0,service,parking_aisle,tag
574128542.0,highway,service,tag
574128543.0,highway,service,tag
574128543.0,service,parking_aisle,tag
574128544.0,highway,service,tag
574128544.0,service,parking_aisle,tag
574128545.0,highway,service,tag
574128545.0,service,parking_aisle,tag
574128546.0,highway,service,tag
574128546.0,service,parking_aisle,tag
574128548.0,highway,service,tag
574128548.0,service,parking_aisle,tag
574128549.0,highway,service,tag
574128549.0,service,parking_aisle,tag
574128551.0,highway,service,tag
574128551.0,service,parking_aisle,tag
574128552.0,highway,service,tag
574128552.0,service,parking_aisle,tag
574128553.0,highway,service,tag
574128553.0,service,parking_aisle,tag
574128554.0,highway,service,tag
574128555.0,highway,service,tag
574128555.0,service,parking_aisle,tag
574128556.0,highway,service,tag
574128556.0,service,parking_aisle,tag
574128557.0,highway,service,tag
574128557.0,service,parking_aisle,tag
574128558.0,highway,service,tag
574128558.0,service,parking_aisle,tag
574128559.0,highway,service,tag
574128559.0,service,parking_aisle,tag
574128560.0,highway,service,tag
574128560.0,service,parking_aisle,tag
574128561.0,highway,service,tag
574128561.0,service,parking_aisle,tag
574128562.0,highway,service,tag
574128562.0,service,parking_aisle,tag
574128563.0,highway,service,tag
574128563.0,service,parking_aisle,tag
574128564.0,highway,service,tag
574128565.0,highway,service,tag
574128565.0,service,parking_aisle,tag
574128566.0,highway,service,tag
574128566.0,service,parking_aisle,tag
574128567.0,highway,service,tag
574128567.0,service,parking_aisle,tag
574128568.0,highway,service,tag
574128568.0,service,parking_aisle,tag
574128569.0,highway,service,tag
574128569.0,service,parking_aisle,tag
574128570.0,highway,service,tag
574128570.0,service,parking_aisle,tag
574128571.0,highway,service,tag
574128571.0,service,parking_aisle,tag
574128572.0,highway,service,tag
574128573.0,highway,service,tag
574128573.0,oneway,True,tag
574128574.0,highway,service,tag
574128574.0,oneway,True,tag
574128575.0,highway,service,tag
574128576.0,highway,service,tag
574128577.0,highway,service,tag
574128577.0,service,parking_aisle,tag
574128578.0,highway,service,tag
574128578.0,service,parking_aisle,tag
574128579.0,highway,service,tag
574128580.0,highway,service,tag
574128581.0,highway,service,tag
574128582.0,highway,service,tag
574128583.0,highway,service,tag
574128583.0,service,parking_aisle,tag
574128584.0,highway,service,tag
574128584.0,service,parking_aisle,tag
574128585.0,highway,service,tag
574128585.0,service,parking_aisle,tag
574128586.0,highway,service,tag
574128586.0,service,parking_aisle,tag
574128587.0,highway,service,tag
574128587.0,service,parking_aisle,tag
574128588.0,highway,service,tag
574128588.0,service,parking_aisle,tag
574128589.0,highway,service,tag
574128589.0,service,parking_aisle,tag
574128590.0,highway,service,tag
574128591.0,highway,service,tag
574128592.0,highway,service,tag
574128593.0,highway,service,tag
574128594.0,highway,service,tag
574128595.0,highway,service,tag
574128596.0,highway,service,tag
574128597.0,highway,service,tag
574128597.0,oneway,True,tag
574128597.0,service,drive-through,tag
574128598.0,highway,service,tag
574128599.0,highway,service,tag
574128600.0,highway,service,tag
574128601.0,highway,service,tag
574128602.0,highway,service,tag
574128603.0,highway,service,tag
574128604.0,highway,service,tag
574128605.0,highway,service,tag
574128605.0,oneway,True,tag
574128606.0,highway,service,tag
574128607.0,highway,service,tag
574128608.0,highway,service,tag
574128609.0,highway,service,tag
574128610.0,highway,service,tag
574128611.0,highway,service,tag
574128612.0,highway,service,tag
574128613.0,highway,service,tag
574128614.0,highway,service,tag
574128615.0,highway,service,tag
574128615.0,service,parking_aisle,tag
574128616.0,highway,service,tag
574128617.0,highway,service,tag
574128618.0,highway,service,tag
574128618.0,oneway,True,tag
574128618.0,service,parking_aisle,tag
574128619.0,highway,service,tag
574128620.0,highway,service,tag
574128621.0,highway,service,tag
574128622.0,highway,service,tag
574128623.0,highway,service,tag
574128624.0,highway,service,tag
574128625.0,highway,service,tag
574128626.0,highway,service,tag
574128627.0,highway,service,tag
574128628.0,highway,service,tag
574128629.0,highway,service,tag
574128630.0,highway,service,tag
574128631.0,highway,service,tag
574128632.0,highway,service,tag
574128633.0,highway,service,tag
574128634.0,highway,service,tag
574128635.0,highway,service,tag
574128636.0,highway,service,tag
574128637.0,highway,service,tag
574128638.0,highway,service,tag
574128639.0,highway,service,tag
574128639.0,oneway,True,tag
574128640.0,highway,service,tag
574128640.0,oneway,True,tag
574128641.0,highway,service,tag
574128642.0,highway,service,tag
574128642.0,oneway,True,tag
574128643.0,highway,service,tag
574128644.0,highway,service,tag
574128645.0,highway,service,tag
574128645.0,oneway,True,tag
574128646.0,highway,service,tag
574128646.0,oneway,True,tag
574128647.0,highway,service,tag
574128648.0,highway,service,tag
574128649.0,highway,service,tag
574128650.0,highway,service,tag
574128651.0,highway,service,tag
574128652.0,highway,service,tag
574128653.0,highway,service,tag
574128654.0,highway,service,tag
574128655.0,highway,service,tag
574128656.0,highway,service,tag
574128657.0,highway,service,tag
574128658.0,highway,service,tag
574128659.0,highway,service,tag
574128660.0,highway,service,tag
574128661.0,highway,service,tag
574128662.0,highway,service,tag
574128663.0,highway,service,tag
574128664.0,highway,service,tag
574128665.0,highway,service,tag
574128666.0,highway,service,tag
574128666.0,oneway,True,tag
574128667.0,highway,service,tag
574128668.0,highway,service,tag
574128668.0,oneway,True,tag
574128669.0,highway,service,tag
574128670.0,highway,service,tag
574128671.0,highway,service,tag
574128672.0,highway,service,tag
574128673.0,highway,service,tag
574128674.0,highway,service,tag
574128675.0,highway,service,tag
574128676.0,highway,service,tag
574128677.0,highway,service,tag
574128678.0,highway,service,tag
574128679.0,highway,service,tag
574128680.0,highway,service,tag
574128680.0,oneway,True,tag
574128681.0,highway,service,tag
574128682.0,highway,service,tag
574128683.0,highway,service,tag
574128684.0,highway,service,tag
574128685.0,highway,service,tag
574128686.0,highway,service,tag
574128687.0,highway,service,tag
574128688.0,highway,service,tag
574128689.0,highway,service,tag
574128689.0,oneway,True,tag
574128690.0,highway,service,tag
574128690.0,oneway,True,tag
574128691.0,highway,service,tag
574128691.0,oneway,True,tag
574128693.0,highway,service,tag
574128695.0,highway,service,tag
574128696.0,highway,service,tag
574128697.0,highway,service,tag
574128699.0,highway,service,tag
574128703.0,highway,service,tag
574128706.0,highway,service,tag
574128709.0,highway,service,tag
574128711.0,highway,service,tag
574128714.0,highway,service,tag
574128714.0,service,parking_aisle,tag
574128717.0,highway,service,tag
574128719.0,highway,service,tag
574128720.0,highway,service,tag
574128721.0,highway,service,tag
574128722.0,highway,service,tag
574128723.0,highway,service,tag
574128724.0,highway,service,tag
574128725.0,highway,service,tag
574128726.0,highway,service,tag
574128726.0,oneway,True,tag
574128727.0,highway,service,tag
574128728.0,highway,service,tag
574128729.0,highway,service,tag
574128730.0,highway,service,tag
574128730.0,oneway,True,tag
574128731.0,highway,service,tag
574128732.0,highway,service,tag
574128732.0,oneway,True,tag
574128733.0,highway,service,tag
574128734.0,highway,service,tag
574128735.0,highway,service,tag
574128736.0,highway,service,tag
574128736.0,service,parking_aisle,tag
574128737.0,highway,service,tag
574128738.0,highway,service,tag
574128739.0,highway,service,tag
574128739.0,oneway,True,tag
574128740.0,highway,service,tag
574128740.0,oneway,True,tag
574128741.0,highway,service,tag
574128741.0,oneway,True,tag
574128742.0,highway,service,tag
574128743.0,highway,service,tag
574128744.0,highway,service,tag
574128745.0,highway,service,tag
574128746.0,highway,service,tag
574128747.0,highway,service,tag
574128748.0,highway,service,tag
574128749.0,highway,service,tag
574128750.0,highway,service,tag
574128751.0,highway,service,tag
574128752.0,highway,service,tag
574128753.0,highway,service,tag
574128754.0,highway,service,tag
574128754.0,oneway,True,tag
574128755.0,highway,service,tag
574128755.0,oneway,True,tag
574128755.0,service,drive-through,tag
574128756.0,highway,service,tag
574128756.0,oneway,True,tag
574128757.0,highway,service,tag
574128758.0,highway,service,tag
574128759.0,highway,service,tag
574128760.0,highway,service,tag
574128760.0,oneway,True,tag
574128760.0,service,parking_aisle,tag
574128761.0,highway,service,tag
574128761.0,oneway,True,tag
574128761.0,service,parking_aisle,tag
574128762.0,highway,service,tag
574128762.0,oneway,True,tag
574128762.0,service,parking_aisle,tag
574128763.0,highway,service,tag
574128763.0,service,parking_aisle,tag
574128764.0,highway,service,tag
574128764.0,oneway,True,tag
574128764.0,service,parking_aisle,tag
574128765.0,highway,service,tag
574128766.0,highway,service,tag
574128766.0,oneway,True,tag
574128767.0,highway,service,tag
574128767.0,oneway,True,tag
574128768.0,highway,service,tag
574128769.0,highway,service,tag
574128770.0,highway,service,tag
574128771.0,highway,service,tag
574128772.0,highway,service,tag
574128772.0,service,parking_aisle,tag
574128773.0,highway,service,tag
574128773.0,service,parking_aisle,tag
574128774.0,highway,service,tag
574128775.0,highway,service,tag
574128776.0,highway,service,tag
574128777.0,highway,service,tag
574128778.0,highway,service,tag
574128779.0,highway,service,tag
574128780.0,highway,service,tag
574128781.0,highway,service,tag
574128782.0,highway,service,tag
574128783.0,highway,service,tag
574128784.0,highway,service,tag
574128785.0,highway,service,tag
574128786.0,highway,service,tag
574128787.0,highway,service,tag
574128788.0,highway,service,tag
574128789.0,highway,service,tag
574128789.0,service,parking_aisle,tag
574128790.0,highway,service,tag
574128790.0,service,parking_aisle,tag
574128791.0,highway,service,tag
574128791.0,service,parking_aisle,tag
574128792.0,highway,service,tag
574128792.0,service,parking_aisle,tag
574128793.0,highway,service,tag
574128793.0,service,parking_aisle,tag
574128794.0,highway,service,tag
574128795.0,highway,service,tag
574128796.0,highway,service,tag
574128797.0,highway,service,tag
574128798.0,highway,service,tag
574128799.0,highway,service,tag
574128799.0,service,parking_aisle,tag
574128800.0,highway,service,tag
574128800.0,service,parking_aisle,tag
574128801.0,highway,service,tag
574128801.0,service,parking_aisle,tag
574128802.0,highway,service,tag
574128802.0,service,parking_aisle,tag
574128803.0,highway,service,tag
574128803.0,service,parking_aisle,tag
574128804.0,highway,service,tag
574128804.0,service,parking_aisle,tag
574128805.0,highway,service,tag
574128805.0,service,parking_aisle,tag
574128806.0,highway,service,tag
574128806.0,service,parking_aisle,tag
574128807.0,highway,service,tag
574128807.0,service,parking_aisle,tag
574128808.0,highway,service,tag
574128809.0,highway,service,tag
574128809.0,service,parking_aisle,tag
574128810.0,highway,service,tag
574128811.0,highway,service,tag
574128812.0,highway,service,tag
574128812.0,service,parking_aisle,tag
574128813.0,highway,service,tag
574128814.0,highway,service,tag
574128815.0,highway,service,tag
574128816.0,highway,service,tag
574128817.0,highway,service,tag
574128818.0,highway,service,tag
574128819.0,highway,service,tag
574128820.0,highway,service,tag
574128821.0,highway,service,tag
574128822.0,highway,service,tag
574128823.0,highway,service,tag
574128824.0,highway,service,tag
574128825.0,highway,service,tag
574128826.0,highway,service,tag
574128827.0,highway,service,tag
574128828.0,highway,service,tag
574128829.0,highway,service,tag
574128829.0,service,parking_aisle,tag
574128830.0,highway,service,tag
574128831.0,highway,service,tag
574128832.0,highway,service,tag
574128833.0,highway,service,tag
574128833.0,oneway,True,tag
574128833.0,service,drive-through,tag
574128834.0,highway,service,tag
574128835.0,highway,service,tag
574128836.0,highway,service,tag
574128837.0,highway,service,tag
574128838.0,highway,service,tag
574128839.0,highway,service,tag
574128840.0,highway,service,tag
574128841.0,highway,service,tag
574128842.0,highway,service,tag
574128843.0,highway,service,tag
574128844.0,highway,service,tag
574128845.0,highway,service,tag
574128846.0,highway,service,tag
574128847.0,highway,service,tag
574128847.0,oneway,True,tag
574128848.0,highway,service,tag
574128849.0,highway,service,tag
574128850.0,highway,service,tag
574128851.0,highway,service,tag
574128852.0,highway,service,tag
574128853.0,highway,service,tag
574128854.0,highway,service,tag
574128855.0,highway,service,tag
574128856.0,highway,service,tag
574128857.0,highway,service,tag
574128858.0,highway,service,tag
574128859.0,highway,service,tag
574128860.0,highway,service,tag
574128861.0,highway,service,tag
574128862.0,highway,service,tag
574128863.0,highway,service,tag
574128863.0,service,parking_aisle,tag
574128864.0,highway,service,tag
574128864.0,service,parking_aisle,tag
574128865.0,highway,service,tag
574128866.0,highway,service,tag
574128866.0,service,parking_aisle,tag
574128867.0,highway,service,tag
574128868.0,highway,service,tag
574128869.0,highway,service,tag
574128870.0,highway,service,tag
574128871.0,highway,service,tag
574128872.0,highway,service,tag
574128873.0,highway,service,tag
574128874.0,highway,service,tag
574128875.0,highway,service,tag
574128876.0,highway,service,tag
574128877.0,highway,service,tag
574128878.0,highway,service,tag
574128879.0,highway,service,tag
574128880.0,highway,service,tag
574128881.0,highway,service,tag
574128882.0,highway,service,tag
574128883.0,highway,service,tag
574128884.0,highway,service,tag
574128885.0,highway,service,tag
574128886.0,highway,service,tag
574128887.0,highway,service,tag
574128888.0,highway,service,tag
574128888.0,service,parking_aisle,tag
574128889.0,highway,service,tag
574128890.0,highway,service,tag
574128891.0,highway,service,tag
574128892.0,highway,service,tag
574128893.0,highway,service,tag
574128894.0,highway,service,tag
574128896.0,highway,service,tag
574128898.0,highway,service,tag
574128899.0,highway,service,tag
574128900.0,highway,service,tag
574128902.0,highway,service,tag
574128904.0,highway,service,tag
574128906.0,highway,service,tag
574128907.0,highway,service,tag
574128909.0,highway,service,tag
574128910.0,highway,service,tag
574128912.0,highway,service,tag
574128913.0,highway,service,tag
574128914.0,highway,service,tag
574128915.0,highway,service,tag
574128916.0,highway,service,tag
574128917.0,highway,service,tag
574128918.0,highway,service,tag
574128919.0,highway,service,tag
574128921.0,highway,service,tag
574128923.0,highway,service,tag
574128924.0,highway,service,tag
574128924.0,oneway,True,tag
574128925.0,highway,service,tag
574128925.0,oneway,True,tag
574128926.0,highway,service,tag
574128927.0,highway,service,tag
574128929.0,highway,service,tag
574128930.0,highway,service,tag
574128931.0,highway,service,tag
574128932.0,highway,service,tag
574128932.0,service,parking_aisle,tag
574128933.0,highway,service,tag
574128933.0,oneway,True,tag
574128933.0,service,parking_aisle,tag
574128934.0,highway,service,tag
574128934.0,oneway,True,tag
574128934.0,service,parking_aisle,tag
574128935.0,highway,service,tag
574128935.0,oneway,True,tag
574128935.0,service,parking_aisle,tag
574128936.0,highway,service,tag
574128936.0,oneway,True,tag
574128936.0,service,parking_aisle,tag
574128937.0,highway,service,tag
574128938.0,highway,service,tag
574128939.0,highway,service,tag
574128939.0,oneway,True,tag
574128939.0,service,parking_aisle,tag
574128940.0,highway,service,tag
574128940.0,service,parking_aisle,tag
574128941.0,highway,service,tag
574128941.0,service,parking_aisle,tag
574128942.0,highway,service,tag
574128943.0,highway,service,tag
574128944.0,highway,service,tag
574128944.0,service,parking_aisle,tag
574128945.0,highway,service,tag
574128945.0,service,parking_aisle,tag
574128946.0,highway,service,tag
574128947.0,highway,service,tag
574128948.0,highway,service,tag
574128949.0,highway,service,tag
574128949.0,service,parking_aisle,tag
574128951.0,highway,service,tag
574128951.0,service,parking_aisle,tag
574128953.0,highway,service,tag
574128955.0,highway,service,tag
574128957.0,highway,service,tag
574128959.0,highway,service,tag
574128960.0,highway,service,tag
574128962.0,highway,service,tag
574128963.0,highway,service,tag
574128964.0,highway,service,tag
574128966.0,highway,service,tag
574128967.0,highway,service,tag
574128969.0,highway,service,tag
574128970.0,highway,service,tag
574128972.0,highway,service,tag
574128973.0,highway,service,tag
574128974.0,highway,service,tag
574128977.0,highway,service,tag
574128978.0,highway,service,tag
574128980.0,highway,residential,tag
574128982.0,highway,service,tag
574128984.0,highway,service,tag
574128986.0,highway,service,tag
574128986.0,service,parking_aisle,tag
574128988.0,highway,residential,tag
574128990.0,highway,service,tag
574128992.0,highway,service,tag
574128994.0,highway,service,tag
574128995.0,highway,service,tag
574128996.0,highway,service,tag
574128996.0,service,parking_aisle,tag
574128997.0,highway,service,tag
574128998.0,highway,service,tag
574128999.0,highway,service,tag
574129000.0,highway,service,tag
574129001.0,highway,service,tag
574129002.0,highway,service,tag
574129003.0,highway,service,tag
574129004.0,highway,service,tag
574129005.0,highway,service,tag
574129006.0,highway,service,tag
574129007.0,highway,service,tag
574129008.0,highway,service,tag
574129009.0,highway,service,tag
574129010.0,highway,service,tag
574129011.0,highway,service,tag
574129012.0,highway,service,tag
574129013.0,highway,service,tag
574129014.0,highway,service,tag
574129015.0,highway,service,tag
574129016.0,highway,service,tag
574129017.0,highway,service,tag
574129019.0,highway,service,tag
574129020.0,highway,service,tag
574129021.0,highway,service,tag
574129023.0,highway,service,tag
574129024.0,highway,service,tag
574129025.0,highway,service,tag
574129026.0,highway,service,tag
574129028.0,highway,service,tag
574129029.0,highway,service,tag
574129031.0,highway,service,tag
574129033.0,highway,service,tag
574129034.0,highway,service,tag
574129035.0,highway,service,tag
574129035.0,oneway,True,tag
574129036.0,highway,service,tag
574129036.0,oneway,True,tag
574129038.0,highway,service,tag
574129038.0,service,parking_aisle,tag
574129039.0,highway,service,tag
574129040.0,highway,service,tag
574129041.0,highway,service,tag
574129041.0,service,parking_aisle,tag
574129042.0,highway,service,tag
574129043.0,highway,service,tag
574129044.0,highway,service,tag
574129046.0,highway,service,tag
574129047.0,highway,service,tag
574129048.0,highway,service,tag
574129049.0,highway,service,tag
574129049.0,service,parking_aisle,tag
574129050.0,highway,service,tag
574129050.0,service,parking_aisle,tag
574129051.0,highway,service,tag
574129051.0,service,parking_aisle,tag
574129052.0,highway,service,tag
574129052.0,service,parking_aisle,tag
574129053.0,highway,service,tag
574129053.0,service,parking_aisle,tag
574129054.0,highway,service,tag
574129054.0,service,parking_aisle,tag
574129055.0,highway,service,tag
574129055.0,service,parking_aisle,tag
574129056.0,highway,service,tag
574129056.0,service,parking_aisle,tag
574129057.0,highway,service,tag
574129058.0,highway,service,tag
574129059.0,highway,service,tag
574129060.0,highway,service,tag
574129061.0,highway,service,tag
574129062.0,highway,service,tag
574129063.0,highway,service,tag
574129064.0,highway,service,tag
574129065.0,highway,service,tag
574129065.0,oneway,True,tag
574129066.0,highway,service,tag
574129066.0,oneway,True,tag
574129067.0,highway,service,tag
574129068.0,highway,service,tag
574129069.0,highway,service,tag
574129070.0,highway,service,tag
574129071.0,highway,service,tag
574129072.0,highway,service,tag
574129073.0,highway,service,tag
574129074.0,highway,service,tag
574129075.0,highway,service,tag
574129076.0,highway,service,tag
574129077.0,highway,service,tag
574129078.0,highway,service,tag
574129079.0,highway,service,tag
574129080.0,highway,service,tag
574129081.0,highway,service,tag
574129082.0,highway,service,tag
574129083.0,highway,service,tag
574129083.0,service,parking_aisle,tag
574129084.0,highway,service,tag
574129084.0,service,parking_aisle,tag
574129085.0,highway,service,tag
574129087.0,highway,service,tag
574129088.0,highway,service,tag
574129089.0,highway,service,tag
574129090.0,highway,service,tag
574129091.0,highway,service,tag
574129091.0,service,parking_aisle,tag
574129092.0,highway,service,tag
574129092.0,service,parking_aisle,tag
574129093.0,highway,service,tag
574129094.0,highway,service,tag
574129095.0,highway,service,tag
574129096.0,highway,service,tag
574129097.0,highway,service,tag
574129097.0,service,parking_aisle,tag
574129098.0,highway,service,tag
574129098.0,service,parking_aisle,tag
574129099.0,highway,service,tag
574129099.0,service,parking_aisle,tag
574129100.0,highway,service,tag
574129100.0,service,parking_aisle,tag
574129101.0,highway,service,tag
574129102.0,highway,service,tag
574129103.0,highway,service,tag
574129104.0,highway,service,tag
574129105.0,highway,service,tag
574129106.0,highway,service,tag
574129107.0,highway,service,tag
574129108.0,highway,service,tag
574129109.0,highway,service,tag
574129110.0,highway,service,tag
574129111.0,highway,service,tag
574129112.0,highway,service,tag
574129113.0,highway,service,tag
574129114.0,highway,service,tag
574129115.0,highway,service,tag
574129115.0,service,parking_aisle,tag
574129116.0,highway,service,tag
574129116.0,service,parking_aisle,tag
574129117.0,highway,service,tag
574129118.0,highway,service,tag
574129119.0,highway,service,tag
574129120.0,highway,service,tag
574129121.0,highway,service,tag
574129122.0,highway,service,tag
574129123.0,highway,service,tag
574129123.0,oneway,True,tag
574129124.0,highway,service,tag
574129124.0,oneway,True,tag
574129125.0,highway,service,tag
574129126.0,highway,service,tag
574129129.0,highway,service,tag
574129131.0,highway,service,tag
574129133.0,highway,service,tag
574129137.0,highway,service,tag
574129137.0,service,parking_aisle,tag
574129140.0,highway,service,tag
574129140.0,service,parking_aisle,tag
574129143.0,highway,service,tag
574129143.0,service,parking_aisle,tag
574129144.0,highway,service,tag
574129145.0,highway,service,tag
574129145.0,service,driveway,tag
574129146.0,highway,service,tag
574129147.0,highway,service,tag
574129148.0,highway,service,tag
574129149.0,highway,service,tag
574129150.0,highway,service,tag
574129151.0,highway,service,tag
574129152.0,highway,service,tag
574129153.0,highway,service,tag
574129154.0,highway,service,tag
574129155.0,highway,service,tag
574129156.0,highway,service,tag
574129157.0,highway,service,tag
574129158.0,highway,service,tag
574129159.0,highway,service,tag
574129160.0,highway,service,tag
574129161.0,highway,service,tag
574129162.0,highway,service,tag
574129162.0,service,parking_aisle,tag
574129163.0,highway,service,tag
574129163.0,service,parking_aisle,tag
574129165.0,highway,service,tag
574129165.0,service,parking_aisle,tag
574129166.0,highway,service,tag
574129166.0,service,parking_aisle,tag
574129167.0,highway,service,tag
574129168.0,highway,service,tag
574129169.0,highway,service,tag
574129170.0,highway,service,tag
574129171.0,highway,service,tag
574129172.0,highway,service,tag
574129173.0,highway,service,tag
574129173.0,service,parking_aisle,tag
574129175.0,highway,service,tag
574129175.0,service,parking_aisle,tag
574129176.0,highway,service,tag
574129176.0,service,parking_aisle,tag
574129177.0,highway,service,tag
574129177.0,service,parking_aisle,tag
574129178.0,highway,service,tag
574129178.0,service,parking_aisle,tag
574129179.0,highway,service,tag
574129179.0,service,parking_aisle,tag
574129180.0,highway,service,tag
574129180.0,service,parking_aisle,tag
574129181.0,highway,service,tag
574129182.0,highway,service,tag
574129183.0,highway,service,tag
574129185.0,highway,service,tag
574129186.0,highway,service,tag
574129187.0,highway,service,tag
574129188.0,highway,service,tag
574129188.0,oneway,True,tag
574129188.0,surface,asphalt,tag
574129189.0,highway,service,tag
574129190.0,highway,service,tag
574129191.0,highway,service,tag
574129192.0,highway,service,tag
574129194.0,highway,service,tag
574129194.0,service,parking_aisle,tag
574129195.0,highway,service,tag
574129195.0,service,parking_aisle,tag
574129196.0,highway,service,tag
574129197.0,highway,service,tag
574129198.0,highway,service,tag
574129199.0,highway,service,tag
574129200.0,highway,service,tag
574129201.0,highway,service,tag
574129202.0,highway,service,tag
574129203.0,highway,service,tag
574129204.0,highway,service,tag
574129205.0,highway,service,tag
574129206.0,highway,service,tag
574129207.0,highway,service,tag
574129208.0,highway,service,tag
574129209.0,highway,service,tag
574129209.0,service,parking_aisle,tag
574129210.0,highway,service,tag
574129210.0,service,parking_aisle,tag
574129211.0,highway,service,tag
574129212.0,highway,service,tag
574129213.0,highway,service,tag
574129214.0,highway,service,tag
574129215.0,highway,service,tag
574129216.0,highway,service,tag
574129216.0,service,parking_aisle,tag
574129217.0,highway,service,tag
574129217.0,service,parking_aisle,tag
574129218.0,highway,service,tag
574129218.0,service,parking_aisle,tag
574129219.0,highway,service,tag
574129219.0,service,parking_aisle,tag
574129220.0,highway,service,tag
574129220.0,service,parking_aisle,tag
574129221.0,highway,service,tag
574129221.0,service,parking_aisle,tag
574129222.0,highway,service,tag
574129222.0,service,parking_aisle,tag
574129223.0,highway,service,tag
574129224.0,highway,service,tag
574129225.0,highway,service,tag
574129226.0,highway,service,tag
574129227.0,highway,service,tag
574129228.0,highway,service,tag
574129228.0,oneway,True,tag
574129229.0,highway,service,tag
574129230.0,highway,service,tag
574129231.0,highway,service,tag
574129232.0,highway,service,tag
574129233.0,highway,service,tag
574129234.0,highway,service,tag
574129235.0,highway,service,tag
574129235.0,service,parking_aisle,tag
574129236.0,highway,service,tag
574129236.0,service,parking_aisle,tag
574129237.0,highway,service,tag
574129237.0,service,parking_aisle,tag
574129238.0,highway,service,tag
